,timestamp,longitude,latitude,phone_brand_en,gender,age_segment,location
200564,2016-05-04 21:35:06,116.38,39.99,Huawei,F,33-38,Beijing
962285,2016-05-05 19:04:10,120.28,31.88,Huawei,M,23-26,Jiangsu
386503,2016-05-04 12:30:52,118.41,37.06,vivo,F,39+,Shandong
585508,2016-05-05 13:10:03,112.51,33.0,HTC,M,22-,Henan
917473,2016-05-03 21:52:33,117.16,39.13,Samsung,F,39+,Tianjin
350665,2016-05-07 12:04:48,116.38,39.93,Xiaomi,F,27-28,Beijing
653523,2016-05-02 21:02:44,116.68,23.37,HTC,M,29-32,Guangdong
1138723,2016-05-05 18:26:01,120.8,40.61,OPPO,F,27-28,Liaoning
907847,2016-05-01 10:14:24,117.08,30.52,Huawei,M,39+,Anhui
886761,2016-05-04 17:13:34,120.39,37.34,Samsung,F,39+,Shandong
723847,2016-05-05 10:53:16,113.25,23.37,vivo,M,29-32,Guangdong
596327,2016-05-05 20:50:58,123.8,41.86,LeEco,M,39+,Liaoning
417111,2016-05-05 10:02:10,118.19,24.49,Xiaomi,F,29-32,Fujian
637841,2016-05-07 17:15:08,116.49,39.79,Samsung,M,39+,Beijing
52038,2016-05-02 18:25:23,112.88,22.59,Huawei,M,27-28,Guangdong
230862,2016-05-06 13:26:44,112.21,31.07,Xiaomi,M,33-38,Hubei
101879,2016-05-05 14:47:06,119.06,34.89,Xiaomi,M,29-32,Jiangsu
50279,2016-05-05 12:49:56,118.0,37.4,Huawei,F,39+,Shandong
1175054,2016-05-02 17:26:44,121.27,28.08,Xiaomi,F,23-26,Zhejiang
953993,2016-05-05 20:44:34,127.49,50.24,vivo,M,23-26,Heilongjiang
1191648,2016-05-05 20:57:29,113.11,36.21,OPPO,M,29-32,Shanxi
717160,2016-05-01 18:01:45,112.19,30.99,Samsung,F,39+,Hubei
525155,2016-05-05 15:15:20,120.12,30.28,Samsung,F,27-28,Zhejiang
321252,2016-05-03 08:37:45,120.43,30.24,Huawei,M,29-32,Zhejiang
869088,2016-05-05 12:14:31,116.36,39.72,Huawei,M,39+,Beijing
512681,2016-05-06 09:22:29,117.09,36.18,Xiaomi,M,39+,Shandong
968741,2016-05-02 10:25:13,120.71,31.34,Xiaomi,M,29-32,Jiangsu
435121,2016-05-03 13:02:33,103.97,30.62,Samsung,M,29-32,Sichuan
1201534,2016-05-03 19:15:28,114.14,23.24,OPPO,M,29-32,Guangdong
1073555,2016-05-06 01:08:30,113.22,27.85,Meizu,M,27-28,Hunan
561287,2016-05-02 18:53:50,113.36,22.94,Xiaomi,M,29-32,Guangdong
118441,2016-05-05 20:26:21,104.07,30.7,Huawei,M,29-32,Sichuan
875670,2016-05-04 14:48:53,114.29,30.59,Huawei,M,33-38,Hubei
116705,2016-05-04 10:45:06,1.0,1.0,Samsung,M,23-26,other
164927,2016-05-03 12:58:16,117.07,32.66,vivo,F,23-26,Anhui
1128373,2016-05-03 11:00:41,111.21,27.84,OPPO,M,22-,Hunan
103952,2016-05-06 06:16:41,111.64,29.44,Xiaomi,M,39+,Hunan
809331,2016-05-05 00:02:02,113.73,22.78,vivo,M,27-28,Guangdong
605865,2016-05-05 17:22:02,113.27,23.09,Huawei,M,39+,Guangdong
841386,2016-05-02 01:48:49,118.17,24.53,Lenovo,F,23-26,Fujian
30904,2016-05-05 17:41:22,114.11,22.63,Huawei,M,39+,Guangdong
608378,2016-05-01 07:51:38,108.86,34.25,Huawei,F,33-38,Shanxi
1134888,2016-05-02 23:54:15,118.97,24.99,Xiaomi,M,33-38,Fujian
1125225,2016-05-05 16:43:33,112.99,23.73,Meizu,M,23-26,Guangdong
871975,2016-05-05 18:49:28,116.53,40.0,Xiaomi,M,39+,Beijing
174793,2016-05-03 08:22:28,121.5,29.89,Xiaomi,M,33-38,Zhejiang
974530,2016-05-07 07:16:04,120.16,30.24,Huawei,M,33-38,Zhejiang
848431,2016-05-07 18:08:08,119.47,32.21,Huawei,F,39+,Jiangsu
568956,2016-05-07 07:21:52,116.51,39.82,Huawei,M,29-32,Beijing
122420,2016-05-01 22:05:46,113.22,35.23,Xiaomi,M,39+,Henan
142341,2016-05-04 21:24:28,118.6,24.93,Huawei,M,29-32,Fujian
509085,2016-05-01 12:11:41,111.25,40.52,Xiaomi,F,23-26,Inner Mongolia
806134,2016-05-05 02:45:00,121.54,31.29,Huawei,M,39+,Shanghai
1197614,2016-05-04 10:15:39,119.69,26.8,Samsung,M,39+,Fujian
1235040,2016-05-06 00:29:45,112.54,37.9,Samsung,M,33-38,Shanxi
1074004,2016-05-07 09:49:33,117.31,31.76,Meizu,F,27-28,Anhui
164673,2016-05-03 16:44:05,112.83,23.19,Huawei,F,33-38,Guangdong
618783,2016-05-07 10:43:06,121.79,29.93,Xiaomi,M,27-28,Zhejiang
309870,2016-05-05 21:31:12,116.58,35.41,Huawei,M,39+,Shandong
937868,2016-05-07 22:51:58,104.19,30.97,Huawei,F,27-28,Sichuan
834482,2016-05-01 12:19:12,114.14,30.48,OPPO,M,33-38,Hubei
113238,2016-05-05 14:17:29,114.33,30.59,Huawei,F,27-28,Hubei
1102582,2016-05-01 10:09:42,116.38,40.0,Huawei,M,39+,Beijing
1234602,2016-05-07 21:30:58,116.4,39.84,Samsung,M,33-38,Beijing
326363,2016-05-02 16:13:02,115.82,28.71,Huawei,F,33-38,Jiangxi
726536,2016-05-01 11:18:31,118.77,30.95,Huawei,M,39+,Anhui
627080,2016-05-04 17:17:51,120.62,31.49,OPPO,M,29-32,Jiangsu
806587,2016-05-06 14:06:33,119.73,35.64,Huawei,M,27-28,Shandong
443727,2016-05-06 23:28:13,121.67,29.86,OPPO,F,29-32,Zhejiang
468068,2016-05-06 04:20:27,1.0,1.0,Huawei,F,33-38,other
144535,2016-05-06 05:55:41,119.41,32.12,OPPO,M,33-38,Jiangsu
703182,2016-05-04 04:24:13,116.67,34.88,Huawei,M,39+,Jiangsu
737882,2016-05-04 01:16:25,113.81,34.01,Other,M,39+,Henan
693895,2016-05-03 09:29:18,118.7,32.14,Huawei,M,27-28,Jiangsu
911766,2016-05-04 01:13:39,103.72,36.1,Huawei,F,23-26,Gansu
388798,2016-05-02 19:56:34,114.33,30.6,Samsung,M,29-32,Hubei
83149,2016-05-04 05:40:00,103.15,23.37,Huawei,M,39+,Yunnan
234457,2016-05-05 22:30:39,105.93,29.35,Huawei,F,39+,Chongqing
447251,2016-05-05 17:09:52,116.13,34.76,LeEco,M,23-26,Shandong
4659,2016-05-07 06:47:26,121.63,29.87,Xiaomi,M,29-32,Zhejiang
442138,2016-05-01 07:16:14,112.6,32.66,Huawei,F,39+,Henan
128818,2016-05-05 08:32:00,119.6,26.56,Huawei,M,23-26,Fujian
608389,2016-05-04 07:38:58,108.85,34.25,Huawei,F,33-38,Shanxi
1253213,2016-05-01 16:28:19,120.14,30.17,Coolpad,M,33-38,Zhejiang
703151,2016-05-04 00:42:44,116.67,34.88,Huawei,M,39+,Jiangsu
635513,2016-05-06 09:19:11,112.68,26.88,OPPO,M,22-,Hunan
60645,2016-05-05 22:12:21,120.32,31.58,OPPO,M,22-,Jiangsu
746684,2016-05-03 10:21:17,104.05,30.77,Other,M,39+,Sichuan
554939,2016-05-01 18:42:57,121.17,32.32,Huawei,F,39+,Jiangsu
1175779,2016-05-02 14:04:02,121.14,31.01,Other,M,23-26,Shanghai
540185,2016-05-07 09:05:31,116.37,39.85,vivo,M,23-26,Beijing
107653,2016-05-07 18:24:58,123.57,41.91,OPPO,F,39+,Liaoning
499294,2016-05-05 13:04:36,114.23,22.66,Samsung,M,27-28,Guangdong
535616,2016-05-07 13:45:58,110.73,32.64,Huawei,M,33-38,Hubei
99832,2016-05-05 01:54:27,112.55,37.87,Samsung,F,39+,Shanxi
793407,2016-05-06 19:09:19,120.48,36.85,OPPO,M,29-32,Shandong
420027,2016-05-04 19:26:53,120.59,30.01,Huawei,M,29-32,Zhejiang
243292,2016-05-02 21:26:21,120.93,31.29,Huawei,M,39+,Jiangsu
705812,2016-05-05 16:53:50,119.43,32.38,Meizu,M,39+,Jiangsu
734170,2016-05-03 14:23:53,116.13,38.72,Samsung,F,39+,Hebei
49930,2016-05-07 12:57:36,117.31,39.0,Huawei,M,23-26,Tianjin
438171,2016-05-02 11:17:12,110.81,21.43,OPPO,M,22-,Guangdong
510205,2016-05-03 15:42:00,114.42,23.01,Meizu,M,22-,Guangdong
485030,2016-05-04 19:35:25,104.01,30.7,Huawei,M,33-38,Sichuan
1235233,2016-05-03 11:13:34,112.55,37.89,Samsung,M,33-38,Shanxi
556641,2016-05-01 12:25:09,114.7,23.52,Xiaomi,M,29-32,Guangdong
24674,2016-05-03 13:07:13,120.46,36.41,Xiaomi,M,33-38,Shandong
822448,2016-05-06 18:06:21,118.13,24.69,vivo,F,33-38,Fujian
111659,2016-05-02 18:26:57,116.5,39.86,Xiaomi,M,39+,Beijing
710587,2016-05-07 22:58:49,114.28,30.49,Huawei,M,22-,Hubei
639136,2016-05-04 16:55:46,102.69,25.07,Xiaomi,M,23-26,Yunnan
638166,2016-05-01 10:50:53,116.6,40.08,Samsung,M,39+,Beijing
1089856,2016-05-07 13:10:06,110.33,20.0,OPPO,M,23-26,Hainan
1257326,2016-05-01 10:24:40,115.36,33.26,Xiaomi,M,29-32,Anhui
961201,2016-05-01 13:48:57,117.12,36.16,Huawei,M,29-32,Shandong
581099,2016-05-05 00:05:26,1.0,1.0,Samsung,F,39+,other
756110,2016-05-04 19:47:36,106.51,29.53,Meizu,M,33-38,Chongqing
262441,2016-05-04 21:04:45,116.34,40.06,OPPO,F,23-26,Beijing
108078,2016-05-07 11:17:29,123.57,41.91,OPPO,F,39+,Liaoning
1157877,2016-05-06 17:17:21,116.46,39.88,Xiaomi,M,27-28,Beijing
664038,2016-05-07 16:35:34,1.0,1.0,Huawei,F,39+,other
1253006,2016-05-02 11:09:08,115.77,23.93,Huawei,M,27-28,Guangdong
16627,2016-05-02 09:55:18,115.02,38.03,Xiaomi,F,39+,Hebei
464487,2016-05-02 07:06:15,114.26,30.57,Huawei,F,39+,Hubei
1062104,2016-05-06 11:18:44,119.37,43.97,OPPO,M,33-38,Inner Mongolia
613956,2016-05-02 14:47:23,119.92,31.85,Meizu,M,23-26,Jiangsu
445011,2016-05-07 12:33:18,113.78,23.03,vivo,F,29-32,Guangdong
884060,2016-05-06 09:17:43,119.93,32.49,Samsung,M,33-38,Jiangsu
166247,2016-05-02 22:11:44,118.84,31.96,Huawei,M,23-26,Jiangsu
99856,2016-05-04 23:02:02,112.55,37.87,Samsung,F,39+,Shanxi
379858,2016-05-01 07:40:10,116.86,38.32,Xiaomi,M,39+,Hebei
844011,2016-05-03 06:17:31,113.29,33.76,Meizu,F,23-26,Henan
627863,2016-05-05 19:43:32,118.76,32.01,Samsung,M,33-38,Jiangsu
660356,2016-05-02 20:31:39,106.53,29.58,Huawei,M,27-28,Chongqing
992576,2016-05-06 20:38:10,119.46,31.42,Other,M,39+,Jiangsu
504957,2016-05-04 16:17:54,1.0,1.0,Meizu,M,23-26,other
451880,2016-05-03 15:18:05,132.07,47.3,Samsung,M,39+,Heilongjiang
187218,2016-05-04 15:00:35,104.0,30.0,Huawei,M,33-38,Sichuan
705814,2016-05-06 21:44:32,119.42,32.39,Meizu,M,39+,Jiangsu
193343,2016-05-01 12:52:36,119.63,27.1,OPPO,M,33-38,Fujian
874181,2016-05-06 16:46:10,121.43,31.38,Huawei,F,39+,Shanghai
547104,2016-05-04 23:48:00,108.69,34.35,Huawei,F,39+,Shanxi
259302,2016-05-06 00:36:21,111.92,34.74,Huawei,M,27-28,Henan
733569,2016-05-04 02:01:47,121.45,31.19,Other,M,33-38,Shanghai
1129513,2016-05-03 20:40:56,111.21,27.84,OPPO,M,22-,Hunan
977659,2016-05-02 22:13:02,113.7,23.06,Meizu,M,29-32,Guangdong
964986,2016-05-07 00:47:19,104.67,32.94,vivo,M,27-28,Gansu
1202473,2016-05-07 03:24:36,103.88,30.81,OPPO,F,27-28,Sichuan
315211,2016-05-06 18:41:53,121.6,31.08,Xiaomi,F,27-28,Shanghai
1103646,2016-05-06 12:12:13,119.53,32.18,Samsung,M,33-38,Jiangsu
569839,2016-05-02 10:23:51,121.6,38.92,Xiaomi,M,27-28,Liaoning
196951,2016-05-03 12:28:35,106.63,26.38,Huawei,M,23-26,Guizhou
628192,2016-05-07 15:48:01,118.76,32.01,Samsung,M,33-38,Jiangsu
248888,2016-05-04 00:18:03,114.9,30.05,Meizu,M,23-26,Hubei
724455,2016-05-05 14:22:22,113.25,23.35,vivo,M,29-32,Guangdong
539811,2016-05-01 08:34:41,108.88,23.8,Huawei,M,33-38,Guangxi
1221483,2016-05-04 21:47:17,104.03,30.65,Huawei,F,39+,Sichuan
739508,2016-05-03 09:46:40,113.04,23.67,Xiaomi,M,33-38,Guangdong
998306,2016-05-05 15:39:05,106.54,29.62,OPPO,M,33-38,Chongqing
569313,2016-05-01 17:21:51,116.45,39.8,Huawei,M,29-32,Beijing
1180214,2016-05-04 19:27:39,114.01,22.74,Xiaomi,M,29-32,Guangdong
469553,2016-05-05 22:01:37,120.35,30.31,Huawei,M,29-32,Zhejiang
1164508,2016-05-02 04:36:32,114.47,38.03,HTC,M,33-38,Hebei
1025439,2016-05-04 09:29:31,1.0,1.0,Samsung,M,23-26,other
4129,2016-05-04 12:37:56,121.61,29.87,Xiaomi,M,29-32,Zhejiang
1208506,2016-05-04 03:00:17,118.31,34.98,Xiaomi,M,29-32,Shandong
577186,2016-05-01 22:13:21,112.41,39.3,OPPO,F,27-28,Shanxi
710511,2016-05-04 22:27:06,114.28,30.49,Huawei,M,22-,Hubei
792942,2016-05-03 15:14:19,118.04,24.46,Huawei,M,27-28,Fujian
297979,2016-05-02 07:39:45,114.51,38.19,Samsung,F,39+,Hebei
466546,2016-05-06 14:53:38,114.47,38.03,Huawei,M,23-26,Hebei
1048318,2016-05-04 22:16:15,121.48,29.89,Huawei,F,22-,Zhejiang
273333,2016-05-07 23:13:27,114.05,22.63,Samsung,M,23-26,Guangdong
1066349,2016-05-05 17:55:05,110.73,32.65,OPPO,M,22-,Hubei
863705,2016-05-05 11:25:48,104.11,30.69,Xiaomi,M,39+,Sichuan
1195927,2016-05-06 14:39:52,119.0,33.56,Huawei,F,23-26,Jiangsu
623159,2016-05-01 18:34:17,105.95,26.26,Xiaomi,M,39+,Guizhou
393763,2016-05-04 17:45:24,104.43,29.46,OPPO,F,22-,Sichuan
95920,2016-05-05 11:48:34,113.67,22.84,Xiaomi,F,23-26,Guangdong
463923,2016-05-02 10:16:07,114.26,30.57,Huawei,F,39+,Hubei
728704,2016-05-02 16:34:32,115.25,24.11,OPPO,M,33-38,Guangdong
1143761,2016-05-05 18:29:44,115.86,28.63,vivo,F,22-,Jiangxi
785146,2016-05-06 10:13:19,119.58,32.43,Xiaomi,M,39+,Jiangsu
182856,2016-05-04 16:00:10,115.21,29.85,Huawei,M,39+,Hubei
203393,2016-05-03 15:38:28,104.03,30.64,Xiaomi,M,29-32,Sichuan
1091555,2016-05-01 07:33:49,112.23,30.33,Xiaomi,F,33-38,Hubei
206812,2016-05-06 08:50:15,123.57,41.97,Meizu,M,39+,Liaoning
325278,2016-05-02 07:02:05,113.64,22.96,Xiaomi,M,39+,Guangdong
423180,2016-05-01 20:06:17,114.54,38.01,Huawei,M,33-38,Hebei
1046795,2016-05-07 23:46:40,114.22,22.72,Samsung,M,29-32,Guangdong
1101698,2016-05-05 06:54:27,104.1,30.65,LeEco,M,39+,Sichuan
1115977,2016-05-01 20:05:56,112.55,35.08,Huawei,M,29-32,Henan
423330,2016-05-07 20:15:57,116.43,40.07,Xiaomi,F,33-38,Beijing
717606,2016-05-02 05:56:57,113.65,22.91,Huawei,M,23-26,Guangdong
204105,2016-05-07 00:09:09,113.92,22.65,Xiaomi,M,33-38,Guangdong
251326,2016-05-04 14:55:17,114.07,23.85,Xiaomi,F,29-32,Guangdong
386955,2016-05-05 17:18:49,116.37,40.01,Huawei,M,33-38,Beijing
1187000,2016-05-03 22:24:24,104.09,30.65,Meizu,M,29-32,Sichuan
767339,2016-05-07 21:54:50,112.6,26.88,Huawei,M,23-26,Hunan
713303,2016-05-01 18:35:57,109.02,34.29,vivo,M,33-38,Shanxi
836045,2016-05-03 18:39:31,121.16,36.78,LeEco,F,39+,Shandong
41069,2016-05-01 20:05:19,1.0,1.0,Samsung,F,33-38,other
1210645,2016-05-05 23:34:30,121.56,37.4,Huawei,M,39+,Shandong
604264,2016-05-07 13:35:08,109.55,18.28,Samsung,M,22-,Hainan
1048915,2016-05-07 09:41:24,119.31,25.71,vivo,M,29-32,Fujian
1077522,2016-05-01 06:53:36,111.19,39.24,Xiaomi,M,29-32,Shanxi
519743,2016-05-03 00:22:07,122.11,30.04,Huawei,F,33-38,Zhejiang
486338,2016-05-02 00:10:39,120.42,30.4,vivo,M,29-32,Zhejiang
547276,2016-05-07 00:35:59,108.69,34.35,Huawei,F,39+,Shanxi
421807,2016-05-05 07:10:05,112.99,28.14,Samsung,M,29-32,Hunan
1219923,2016-05-04 08:45:48,118.75,26.59,OPPO,M,39+,Fujian
880900,2016-05-05 19:22:15,120.26,31.59,Coolpad,F,39+,Jiangsu
3036,2016-05-03 05:47:48,118.34,34.35,Huawei,F,39+,Jiangsu
977969,2016-05-05 18:40:24,121.39,37.52,Huawei,M,29-32,Shandong
592752,2016-05-04 05:07:04,116.47,39.98,Huawei,F,27-28,Beijing
1225677,2016-05-04 06:06:33,120.99,31.36,Huawei,M,29-32,Jiangsu
1108255,2016-05-03 11:00:30,104.99,29.2,Xiaomi,M,29-32,Sichuan
383653,2016-05-05 07:05:45,121.6,31.27,Xiaomi,M,33-38,Shanghai
542031,2016-05-07 13:23:03,114.34,23.02,Other,M,33-38,Guangdong
104515,2016-05-05 21:02:37,114.23,22.56,Xiaomi,M,39+,Guangdong
718153,2016-05-05 16:58:26,113.08,22.91,Huawei,M,33-38,Guangdong
757984,2016-05-03 07:33:20,110.35,20.05,Xiaomi,M,33-38,Hainan
827333,2016-05-07 15:23:38,114.01,22.74,Xiaomi,M,22-,Guangdong
337339,2016-05-02 20:04:12,114.16,28.05,Huawei,F,27-28,Jiangxi
1053350,2016-05-01 09:49:50,103.69,27.31,Meizu,M,23-26,Yunnan
187498,2016-05-01 09:02:17,111.9,37.03,Huawei,F,39+,Shanxi
555038,2016-05-02 13:57:47,121.25,32.28,Huawei,F,39+,Jiangsu
967490,2016-05-06 03:22:09,117.49,31.39,Meizu,M,33-38,Anhui
997320,2016-05-05 03:15:46,108.31,22.77,OPPO,F,33-38,Guangxi
944444,2016-05-01 10:27:01,118.44,36.71,Huawei,M,22-,Shandong
222574,2016-05-02 22:30:27,87.61,43.76,Huawei,M,23-26,Xinjiang
1220109,2016-05-01 00:10:49,120.14,30.28,LeEco,M,29-32,Zhejiang
425086,2016-05-07 23:51:34,1.0,1.0,Huawei,M,22-,other
399415,2016-05-02 06:23:32,117.21,31.87,Huawei,F,23-26,Anhui
1203253,2016-05-06 12:38:10,113.4,23.12,Samsung,F,29-32,Guangdong
253161,2016-05-03 11:25:47,120.41,41.59,Xiaomi,F,39+,Liaoning
907969,2016-05-02 19:51:41,117.05,30.53,Huawei,M,39+,Anhui
760458,2016-05-07 11:57:11,104.06,30.78,Other,M,29-32,Sichuan
889356,2016-05-07 14:07:35,111.28,24.82,Other,F,33-38,Guangxi
169254,2016-05-05 16:09:17,99.26,23.16,OPPO,M,33-38,Yunnan
202367,2016-05-04 20:35:18,116.33,40.03,Meizu,M,33-38,Beijing
135046,2016-05-01 23:45:57,116.61,39.92,Huawei,M,29-32,Beijing
713694,2016-05-06 09:59:29,120.07,29.29,Xiaomi,M,23-26,Zhejiang
1134201,2016-05-05 11:48:22,122.12,41.69,OPPO,M,27-28,Liaoning
343582,2016-05-06 10:06:51,115.27,36.98,OPPO,F,22-,Hebei
991229,2016-05-03 21:39:56,104.37,31.1,Huawei,F,39+,Sichuan
1214963,2016-05-04 13:59:48,120.33,31.62,Meizu,M,29-32,Jiangsu
37777,2016-05-04 13:03:50,103.8,36.06,Huawei,M,29-32,Gansu
685861,2016-05-07 21:27:02,123.93,41.88,Xiaomi,M,33-38,Liaoning
232903,2016-05-03 18:32:27,112.51,23.1,Huawei,M,22-,Guangdong
545046,2016-05-05 16:48:00,117.37,38.87,Coolpad,M,27-28,Tianjin
1086510,2016-05-06 12:47:08,106.38,29.51,Meizu,M,39+,Chongqing
863446,2016-05-01 00:49:04,123.49,41.71,vivo,M,33-38,Liaoning
207742,2016-05-04 14:08:46,123.47,41.82,Meizu,M,39+,Liaoning
19161,2016-05-02 14:47:01,121.47,31.24,Huawei,F,22-,Shanghai
475930,2016-05-03 23:00:00,113.19,23.15,Meizu,M,33-38,Guangdong
62426,2016-05-02 03:17:48,114.39,38.04,Coolpad,M,39+,Hebei
246104,2016-05-01 20:37:23,106.49,29.75,HTC,F,29-32,Chongqing
765435,2016-05-04 16:29:18,86.15,41.76,OPPO,M,23-26,Xinjiang
1147927,2016-05-06 18:22:21,124.37,43.17,vivo,F,23-26,Jilin
703294,2016-05-04 20:09:40,116.67,34.88,Huawei,M,39+,Jiangsu
270596,2016-05-07 07:53:00,116.84,39.83,Huawei,F,39+,Beijing
191772,2016-05-03 13:36:58,120.52,36.13,vivo,M,39+,Shandong
904719,2016-05-05 15:40:47,120.23,30.35,Xiaomi,M,23-26,Zhejiang
769025,2016-05-07 10:14:37,114.87,30.38,Huawei,M,33-38,Hubei
582518,2016-05-04 19:52:21,109.93,35.19,Huawei,F,33-38,Shanxi
899956,2016-05-05 09:38:01,118.83,32.09,Other,M,39+,Jiangsu
1017522,2016-05-02 11:17:47,115.91,28.69,Huawei,M,27-28,Jiangxi
50077,2016-05-07 21:15:10,118.0,37.4,Huawei,F,39+,Shandong
653385,2016-05-01 14:00:25,116.68,23.37,HTC,M,29-32,Guangdong
942067,2016-05-05 10:17:49,121.88,41.14,Xiaomi,F,39+,Liaoning
213273,2016-05-04 08:38:12,109.4,24.38,vivo,M,39+,Guangxi
907231,2016-05-02 15:43:42,117.05,30.51,Huawei,M,39+,Anhui
466968,2016-05-06 08:41:46,120.08,29.29,Huawei,F,33-38,Zhejiang
1200794,2016-05-01 18:14:25,108.62,21.96,Xiaomi,M,33-38,Guangxi
1221459,2016-05-05 18:55:24,104.02,30.65,Huawei,F,39+,Sichuan
730891,2016-05-02 13:27:51,112.99,28.14,Xiaomi,M,22-,Hunan
542614,2016-05-05 18:25:15,116.36,23.54,Huawei,M,22-,Guangdong
1025509,2016-05-05 22:19:36,1.0,1.0,Samsung,M,23-26,other
489110,2016-05-02 13:12:07,120.77,27.83,vivo,M,33-38,Zhejiang
792369,2016-05-03 20:37:04,117.49,38.71,Huawei,F,27-28,Tianjin
69132,2016-05-02 15:06:26,113.33,23.04,Huawei,M,23-26,Guangdong
814415,2016-05-07 03:01:13,108.58,34.42,Huawei,M,23-26,Shanxi
318316,2016-05-03 00:39:17,112.86,27.89,Xiaomi,M,22-,Hunan
132444,2016-05-04 08:21:43,114.33,30.59,Huawei,M,39+,Hubei
1186046,2016-05-01 14:15:48,110.67,25.62,Huawei,M,29-32,Guangxi
790051,2016-05-01 23:51:23,114.29,30.52,Xiaomi,M,39+,Hubei
704109,2016-05-03 02:35:01,116.32,26.85,Xiaomi,M,39+,Jiangxi
529386,2016-05-01 10:31:32,120.85,30.14,Xiaomi,M,27-28,Zhejiang
331016,2016-05-07 16:13:03,113.05,28.23,Huawei,M,29-32,Hunan
251647,2016-05-05 12:09:06,119.89,31.47,Huawei,M,39+,Jiangsu
61104,2016-05-06 11:48:55,122.74,47.99,Xiaomi,M,29-32,Inner Mongolia
661633,2016-05-07 10:24:41,106.25,29.62,Other,M,23-26,Chongqing
452376,2016-05-03 10:24:36,132.07,47.3,Samsung,M,39+,Heilongjiang
1191002,2016-05-01 01:51:31,113.46,34.15,Samsung,M,23-26,Henan
362725,2016-05-01 09:01:31,120.12,29.31,Other,M,23-26,Zhejiang
267867,2016-05-04 19:12:43,114.4,23.07,Huawei,M,23-26,Guangdong
322377,2016-05-07 00:04:02,106.07,31.35,Xiaomi,M,23-26,Sichuan
615304,2016-05-02 14:56:22,120.13,33.37,Xiaomi,M,33-38,Jiangsu
232018,2016-05-05 06:53:30,113.3,22.73,Coolpad,F,23-26,Guangdong
902729,2016-05-07 11:52:22,121.31,43.6,Xiaomi,M,39+,Inner Mongolia
707716,2016-05-03 19:41:06,104.0,30.0,Coolpad,F,22-,Sichuan
199218,2016-05-05 19:56:17,112.36,28.84,vivo,F,39+,Hunan
822138,2016-05-01 09:45:58,121.14,41.13,Xiaomi,M,39+,Liaoning
615531,2016-05-03 09:33:21,120.13,33.37,Xiaomi,M,33-38,Jiangsu
783916,2016-05-06 16:23:00,108.94,34.32,Huawei,M,23-26,Shanxi
462476,2016-05-03 21:56:15,116.79,34.54,Xiaomi,M,23-26,Jiangsu
850921,2016-05-07 16:31:12,116.29,40.15,Samsung,M,29-32,Beijing
182852,2016-05-05 14:24:04,115.21,29.85,Huawei,M,39+,Hubei
252238,2016-05-07 19:42:21,115.84,32.93,Xiaomi,M,33-38,Anhui
205189,2016-05-03 08:48:14,112.81,35.49,Huawei,M,33-38,Shanxi
614181,2016-05-07 15:05:46,122.25,30.24,Samsung,M,33-38,Zhejiang
399815,2016-05-06 22:36:27,118.0,31.53,Huawei,F,23-26,Anhui
282900,2016-05-02 18:57:29,119.98,35.88,Xiaomi,M,27-28,Shandong
353751,2016-05-02 00:10:08,102.8,24.98,vivo,M,22-,Yunnan
1171381,2016-05-01 12:02:36,104.17,30.62,LeEco,M,23-26,Sichuan
377599,2016-05-06 21:59:30,114.13,22.57,Huawei,M,39+,Guangdong
946915,2016-05-05 13:39:20,114.53,38.08,Huawei,M,33-38,Hebei
28461,2016-05-06 00:10:02,114.38,37.66,Huawei,M,29-32,Hebei
64601,2016-05-06 07:59:21,115.91,28.64,Xiaomi,M,29-32,Jiangxi
363683,2016-05-04 18:06:37,114.0,33.58,Huawei,M,23-26,Henan
486271,2016-05-02 01:56:15,120.42,30.4,vivo,M,29-32,Zhejiang
562338,2016-05-01 21:40:10,103.61,30.97,Huawei,F,27-28,Sichuan
1159771,2016-05-04 10:17:31,125.16,46.58,Huawei,F,23-26,Heilongjiang
680778,2016-05-07 22:17:10,113.03,22.52,Samsung,M,39+,Guangdong
439276,2016-05-07 08:25:25,106.3,29.6,Samsung,M,39+,Chongqing
187555,2016-05-07 19:50:20,119.17,31.74,Huawei,M,29-32,Jiangsu
20414,2016-05-01 21:33:36,108.12,34.32,Xiaomi,M,27-28,Shanxi
1156608,2016-05-01 20:03:59,112.33,30.35,HTC,F,23-26,Hubei
213841,2016-05-04 21:15:37,121.63,31.19,HTC,F,29-32,Shanghai
1065710,2016-05-06 18:08:01,119.81,32.22,Xiaomi,M,23-26,Jiangsu
808711,2016-05-05 17:45:03,118.5,31.74,Huawei,M,23-26,Anhui
410119,2016-05-01 14:23:08,1.0,1.0,Huawei,M,39+,other
637921,2016-05-07 17:21:26,116.49,39.79,Samsung,M,39+,Beijing
630306,2016-05-04 14:55:45,104.11,30.66,Huawei,M,39+,Sichuan
399641,2016-05-01 23:43:23,117.21,31.87,Huawei,F,23-26,Anhui
195780,2016-05-04 11:10:51,120.11,30.25,Xiaomi,M,33-38,Zhejiang
485908,2016-05-02 02:32:30,120.42,30.4,vivo,M,29-32,Zhejiang
287172,2016-05-03 18:36:47,118.78,28.92,Huawei,M,29-32,Zhejiang
268311,2016-05-06 10:17:00,114.42,23.12,Huawei,M,23-26,Guangdong
656454,2016-05-02 15:05:14,118.15,39.62,LeEco,F,27-28,Hebei
